# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 162 6.2740015525e-10 1.3297690478e-13 -5.9222192896e-12 0.0000000000e+00 2.7903732913e-12 5.5674920510e-13 -3.3141116736e-15
 163 6.3130971400e-10 1.3172263256e-13 -5.8859355394e-12 0.0000000000e+00 2.7403181929e-12 5.4897044086e-13 -3.2612021379e-15
 164 6.3517739463e-10 1.3043294582e-13 -5.8460410765e-12 0.0000000000e+00 2.6913303725e-12 5.4131235721e-13 -3.2067203596e-15
 165 6.3900218251e-10 1.2911024897e-13 -5.8025183976e-12 0.0000000000e+00 2.6434116178e-12 5.3377617278e-13 -3.1507496282e-15
 166 6.4278304925e-10 1.2775706049e-13 -5.7553521699e-12 0.0000000000e+00 2.5965608253e-12 5.2636274197e-13 -3.0933776549e-15
 167 6.4651895247e-10 1.2637601446e-13 -5.7045292735e-12 0.0000000000e+00 2.5507739371e-12 5.1907254645e-13 -3.0346966360e-15
 168 6.5020883556e-10 1.2496986214e-13 -5.6500388425e-12 0.0000000000e+00 2.5060438778e-12 5.1190568685e-13 -2.9748033165e-15
 169 6.5385162742e-10 1.2354147345e-13 -5.5918723076e-12 0.0000000000e+00 2.4623604915e-12 5.0486187426e-13 -2.9137990536e-15
 170 6.5744624227e-10 1.2209383860e-13 -5.5300234375e-12 0.0000000000e+00 2.4197104785e-12 4.9794042186e-13 -2.8517898796e-15
 171 6.6099157937e-10 1.2063006957e-13 -5.4644883812e-12 0.0000000000e+00 2.3780773323e-12 4.9114023653e-13 -2.7888865656e-15
 172 6.6448652277e-10 1.1915340170e-13 -5.3952657092e-12 0.0000000000e+00 2.3374412765e-12 4.8445981038e-13 -2.7252046850e-15
 173 6.6792994113e-10 1.1766719522e-13 -5.3223564561e-12 0.0000000000e+00 2.2977792018e-12 4.7789721238e-13 -2.6608646768e-15
 174 6.7132068743e-10 1.1617493677e-13 -5.2457641621e-12 0.0000000000e+00 2.2590646026e-12 4.7145007994e-13 -2.5959919088e-15
 175 6.7465759873e-10 1.1468024100e-13 -5.1654949149e-12 0.0000000000e+00 2.2212675142e-12 4.6511561050e-13 -2.5307167411e-15
 176 6.7793949597e-10 1.1318685210e-13 -5.0815573915e-12 0.0000000000e+00 2.1843544494e-12 4.5889055311e-13 -2.4651745899e-15
 177 6.8116518370e-10 1.1169864531e-13 -4.9939629003e-12 0.0000000000e+00 2.1482883356e-12 4.5277120003e-13 -2.3995059902e-15
