# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 113 4.1070275837e-10 1.2579163733e-13 -4.1541250537e-12 5.3835438255e-16 7.6942960960e-12 1.2130429360e-12 -5.7375499441e-15
 114 4.1507175700e-10 1.2732657901e-13 -4.2359959390e-12 5.4819067754e-16 7.5128530590e-12 1.1906468712e-12 -5.7125037709e-15
 115 4.1945879667e-10 1.2881845458e-13 -4.3169515642e-12 5.5813173085e-16 7.3373617063e-12 1.1688629896e-12 -5.7114341593e-15
 116 4.2386291912e-10 1.3026546686e-13 -4.3969177252e-12 5.6817811686e-16 7.1676047944e-12 1.1476736812e-12 -5.7299193419e-15
 117 4.2828304034e-10 1.3166581997e-13 -4.4758198376e-12 5.7833041183e-16 7.0033172092e-12 1.1270562084e-12 -5.7631623102e-15
 118 4.3271794679e-10 1.3301772014e-13 -4.5535829643e-12 5.8858919380e-16 6.8441846372e-12 1.1069825593e-12 -5.8059822669e-15
 119 4.3716629162e-10 1.3431937647e-13 -4.6301318432e-12 5.9895504234e-16 6.6898422376e-12 1.0874192996e-12 -5.8528060792e-15
 120 4.4162659093e-10 1.3556900167e-13 -4.7053909144e-12 6.0942853851e-16 6.5398733132e-12 1.0683274261e-12 -5.8976597315e-15
 121 4.4609721998e-10 1.3676481284e-13 -4.7792843477e-12 6.2001026457e-16 6.3938079822e-12 1.0496622188e-12 -5.9341597785e-15
 122 4.5057664218e-10 1.3790515536e-13 -4.8517377271e-12 6.3070085193e-16 6.2512277649e-12 1.0313838894e-12 -5.9567679299e-15
 123 4.5506413399e-10 1.3898888901e-13 -4.9226832662e-12 6.4150113117e-16 6.1120958927e-12 1.0134912366e-12 -5.9647375555e-15
 124 4.5955913725e-10 1.4001504823e-13 -4.9920552512e-12 6.5241199913e-16 5.9764629219e-12 9.9599162867e-13 -5.9586101875e-15
 125 4.6406103206e-10 1.4098272470e-13 -5.0597884785e-12 6.6343437270e-16 5.8443637677e-12 9.7889049619e-13 -5.9389948508e-15
 126 4.6856913493e-10 1.4189106913e-13 -5.1258182954e-12 6.7456918904e-16 5.7158172223e-12 9.6219127151e-13 -5.9065696179e-15
 127 4.7308269683e-10 1.4273929296e-13 -5.1900806410e-12 6.8581740582e-16 5.5908254736e-12 9.4589532759e-13 -5.8620831620e-15
 128 4.7760090133e-10 1.4352667016e-13 -5.2525120867e-12 6.9718000143e-16 5.4693736232e-12 9.3000191709e-13 -5.8063563112e-15
 129 4.8212286265e-10 1.4425253897e-13 -5.3130498772e-12 7.0865797521e-16 5.3514292055e-12 9.1450811135e-13 -5.7402836025e-15
 130 4.8664762378e-10 1.4491630362e-13 -5.3716319712e-12 7.2025234767e-16 5.2369417056e-12 8.9940873952e-13 -5.6648348359e-15
 131 4.9117415458e-10 1.4551743610e-13 -5.4281970817e-12 7.3196416073e-16 5.1258420779e-12 8.8469632750e-13 -5.5810566278e-15
 132 4.9570134988e-10 1.4605547794e-13 -5.4826847176e-12 7.4379447792e-16 5.0180422649e-12 8.7036103708e-13 -5.4900739652e-15
 133 5.0022802756e-10 1.4653004188e-13 -5.5350352236e-12 7.5574438463e-16 4.9134347151e-12 8.5639060488e-13 -5.3930917599e-15
 134 5.0475292666e-10 1.4694081370e-13 -5.5851898216e-12 7.6781498833e-16 4.8118919019e-12 8.4277028147e-13 -5.2913964019e-15
 135 5.0927470547e-10 1.4728755393e-13 -5.6330906508e-12 7.8000741879e-16 4.7132658419e-12 8.2948277037e-13 -5.1863573136e-15
 136 5.1379193962e-10 1.4757009961e-13 -5.6786808090e-12 7.9232282828e-16 4.6173876133e-12 8.1650816707e-13 -5.0794285040e-15
 137 5.1830312020e-10 1.4778836603e-13 -5.7219043932e-12 8.0476239185e-16 4.5240668745e-12 8.0382389813e-13 -4.9721501218e-15
 138 5.2280665183e-10 1.4794234850e-13 -5.7627065402e-12 8.1732730751e-16 4.4330913823e-12 7.9140466015e-13 -4.8661500102e-15
 139 5.2730085078e-10 1.4803212408e-13 -5.8010334673e-12 8.3001879647e-16 4.3442265107e-12 7.7922235886e-13 -4.7631452604e-15
 140 5.3178410015e-10 1.4805784089e-13 -5.8368313866e-12 8.4283799236e-16 4.2572655794e-12 7.6725234199e-13 -4.6646155765e-15
 141 5.3625533719e-10 1.4801968120e-13 -5.8700430361e-12 8.5578559569e-16 4.1721876095e-12 7.5549293913e-13 -4.5707827552e-15
 142 5.4071361198e-10 1.4791789791e-13 -5.9006108727e-12 8.6886218464e-16 4.0890147131e-12 7.4394779525e-13 -4.4815302714e-15
