# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 151 5.7997072874e-10 1.4338598758e-13 -6.0670828308e-12 0.0000000000e+00 3.4265028872e-12 6.4985907244e-13 -3.8549706453e-15
 152 5.8425013217e-10 1.4266027997e-13 -6.0686810387e-12 0.0000000000e+00 3.3620910683e-12 6.4046463356e-13 -3.8005269903e-15
 153 5.8850354227e-10 1.4187897338e-13 -6.0670634826e-12 0.0000000000e+00 3.2993634653e-12 6.3126521781e-13 -3.7479746561e-15
 154 5.9272945433e-10 1.4104342734e-13 -6.0621845162e-12 0.0000000000e+00 3.2382533213e-12 6.2225309258e-13 -3.6969297859e-15
 155 5.9692631123e-10 1.4015510563e-13 -6.0539997315e-12 0.0000000000e+00 3.1786853511e-12 6.1341942958e-13 -3.6469833779e-15
 156 6.0109250247e-10 1.3921557807e-13 -6.0424659930e-12 0.0000000000e+00 3.1205755689e-12 6.0475428213e-13 -3.5977008441e-15
 157 6.0522636319e-10 1.3822652207e-13 -6.0275414714e-12 0.0000000000e+00 3.0638311155e-12 5.9624656246e-13 -3.5486215690e-15
 158 6.0932617324e-10 1.3718972442e-13 -6.0091856770e-12 0.0000000000e+00 3.0083500856e-12 5.8788401902e-13 -3.4992584687e-15
 159 6.1339015624e-10 1.3610708286e-13 -5.9873594937e-12 0.0000000000e+00 2.9540213552e-12 5.7965321376e-13 -3.4490975496e-15
 160 6.1741663184e-10 1.3498058010e-13 -5.9620269281e-12 0.0000000000e+00 2.9007479193e-12 5.7154250427e-13 -3.3977000190e-15
 161 6.2140448978e-10 1.3381219934e-13 -5.9331604620e-12 0.0000000000e+00 2.8485196012e-12 5.6355133594e-13 -3.3450197553e-15
 162 6.2535275642e-10 1.3260400438e-13 -5.9007362425e-12 0.0000000000e+00 2.7973465130e-12 5.5568173703e-13 -3.2911133725e-15
 163 6.2926044500e-10 1.3135816822e-13 -5.8647324512e-12 0.0000000000e+00 2.7472360634e-12 5.4793537952e-13 -3.2360402445e-15
 164 6.3312655545e-10 1.3007697457e-13 -5.8251293454e-12 0.0000000000e+00 2.6981928951e-12 5.4031357044e-13 -3.1798625420e-15
 165 6.3695007416e-10 1.2876281943e-13 -5.7819093002e-12 0.0000000000e+00 2.6502188217e-12 5.3281724319e-13 -3.1226452690e-15
 166 6.4072997368e-10 1.2741821262e-13 -5.7350568498e-12 0.0000000000e+00 2.6033127643e-12 5.2544694877e-13 -3.0644562993e-15
 167 6.4446521254e-10 1.2604577932e-13 -5.6845587296e-12 0.0000000000e+00 2.5574706886e-12 5.1820284715e-13 -3.0053664132e-15
 168 6.4815473500e-10 1.2464826166e-13 -5.6304039177e-12 0.0000000000e+00 2.5126855413e-12 5.1108469852e-13 -2.9454493337e-15
 169 6.5179747077e-10 1.2322852018e-13 -5.5725836767e-12 0.0000000000e+00 2.4689471877e-12 5.0409185458e-13 -2.8847817639e-15
 170 6.5539233483e-10 1.2178953545e-13 -5.5110915950e-12 0.0000000000e+00 2.4262423478e-12 4.9722324990e-13 -2.8234434226e-15
 171 6.5893822717e-10 1.2033440959e-13 -5.4459236292e-12 0.0000000000e+00 2.3845545336e-12 4.9047739314e-13 -2.7615170814e-15
 172 6.6243403252e-10 1.1886636780e-13 -5.3770781454e-12 0.0000000000e+00 2.3438639859e-12 4.8385235839e-13 -2.6990886015e-15
 173 6.6587862016e-10 1.1738875993e-13 -5.3045559607e-12 0.0000000000e+00 2.3041476110e-12 4.7734577647e-13 -2.6362469696e-15
 174 6.6927084364e-10 1.1590506200e-13 -5.2283603854e-12 0.0000000000e+00 2.2653789176e-12 4.7095482620e-13 -2.5730843351e-15
 175 6.7260954057e-10 1.1441887778e-13 -5.1484972643e-12 0.0000000000e+00 2.2275279540e-12 4.6467622571e-13 -2.5096960464e-15
 176 6.7589353237e-10 1.1293394028e-13 -5.0649750186e-12 0.0000000000e+00 2.1905612441e-12 4.5850622376e-13 -2.4461806875e-15
 177 6.7912162404e-10 1.1145411337e-13 -4.9778046875e-12 0.0000000000e+00 2.1544417255e-12 4.5244059099e-13 -2.3826401145e-15
 178 6.8229260390e-10 1.0998339325e-13 -4.8869999702e-12 0.0000000000e+00 2.1191286850e-12 4.4647461126e-13 -2.3191794924e-15
 179 6.8540524337e-10 1.0852591003e-13 -4.7925772669e-12 0.0000000000e+00 2.0845776966e-12 4.4060307293e-13 -2.2559073315e-15
