# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
  62 2.2185117991e-10 3.0131240801e-14 -3.3633474644e-13 0.0000000000e+00 3.3579256407e-11 4.1951874170e-12 -8.0332840514e-15
  63 2.2481605045e-10 3.1596024264e-14 -3.8110105845e-13 0.0000000000e+00 3.2359105283e-11 4.0609837536e-12 -8.7729580113e-15
  64 2.2780780405e-10 3.3106825467e-14 -4.2842835284e-13 0.0000000000e+00 3.1190480216e-11 3.9323006961e-12 -9.2690640813e-15
  65 2.3082848782e-10 3.4661190329e-14 -4.7818898440e-13 0.0000000000e+00 3.0074526210e-11 3.8092824067e-12 -9.5422885024e-15
  66 2.3387961585e-10 3.6256278526e-14 -5.3023134940e-13 0.0000000000e+00 2.9011388366e-11 3.6919628760e-12 -9.6181829302e-15
  67 2.3696212934e-10 3.7888848937e-14 -5.8437895244e-13 0.0000000000e+00 2.8000154279e-11 3.5802595106e-12 -9.5273791271e-15
  68 2.4007635690e-10 3.9555245092e-14 -6.4042947317e-13 0.0000000000e+00 2.7038796426e-11 3.4739667219e-12 -9.3058036556e-15
  69 2.4322197467e-10 4.1251380616e-14 -6.9815383307e-13 0.0000000000e+00 2.6124114566e-11 3.3727495146e-12 -8.9948925707e-15
  70 2.4639796659e-10 4.2972724676e-14 -7.5729526223e-13 0.0000000000e+00 2.5251678130e-11 3.2761370750e-12 -8.6418061127e-15
  71 2.4960258455e-10 4.4714287428e-14 -8.1756836612e-13 0.0000000000e+00 2.4415768619e-11 3.1835163595e-12 -8.2996434005e-15
  72 2.5283414664e-10 4.6471607123e-14 -8.7871929716e-13 0.0000000000e+00 2.3610853782e-11 3.0942903768e-12 -8.0168946379e-15
  73 2.5609369761e-10 4.8243963137e-14 -9.4072171482e-13 0.0000000000e+00 2.2836465771e-11 3.0084024563e-12 -7.8029766869e-15
  74 2.5938278953e-10 5.0031756252e-14 -1.0036169287e-12 0.0000000000e+00 2.2093159609e-11 2.9259014947e-12 -7.6564392322e-15
  75 2.6270266875e-10 5.1835569815e-14 -1.0674565806e-12 0.0000000000e+00 2.1381042115e-11 2.8467835726e-12 -7.5751106111e-15
  76 2.6605425517e-10 5.3656178053e-14 -1.1323031061e-12 0.0000000000e+00 2.0699749271e-11 2.7709893031e-12 -7.5560667875e-15
