# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 116 4.2357595449e-10 1.2989513135e-13 -4.4070424632e-12 0.0000000000e+00 7.1675470358e-12 1.1488438312e-12 -6.3581052952e-15
 117 4.2799934801e-10 1.3128659471e-13 -4.4865854442e-12 0.0000000000e+00 7.0032608039e-12 1.1281577323e-12 -6.2699600733e-15
 118 4.3243768878e-10 1.3262921729e-13 -4.5650012455e-12 0.0000000000e+00 6.8441300701e-12 1.1080152728e-12 -6.1810239966e-15
 119 4.3688964499e-10 1.3392145361e-13 -4.6422134517e-12 0.0000000000e+00 6.6897900984e-12 1.0883854137e-12 -6.0921710994e-15
 120 4.4135374874e-10 1.3516177899e-13 -4.7181452728e-12 0.0000000000e+00 6.5398243032e-12 1.0692317036e-12 -6.0043270481e-15
 121 4.4582839232e-10 1.3634869075e-13 -4.7927195704e-12 0.0000000000e+00 6.3937629197e-12 1.0505121345e-12 -5.9184701271e-15
 122 4.5031205183e-10 1.3748077042e-13 -4.8658604407e-12 0.0000000000e+00 6.2511875433e-12 1.0321891999e-12 -5.8354447411e-15
 123 4.5480399556e-10 1.3855687637e-13 -4.9374981160e-12 0.0000000000e+00 6.1120612863e-12 1.0142616956e-12 -5.7553753597e-15
 124 4.5930365100e-10 1.3957597576e-13 -5.0075646825e-12 0.0000000000e+00 5.9764345263e-12 9.9673634733e-13 -5.6781862527e-15
 125 4.6381038283e-10 1.4053708692e-13 -5.0759926120e-12 0.0000000000e+00 5.8443419867e-12 9.7961787592e-13 -5.6037823890e-15
 126 4.6832349105e-10 1.4143928106e-13 -5.1427148001e-12 0.0000000000e+00 5.7158022544e-12 9.6290893514e-13 -5.5320489234e-15
 127 4.7284220901e-10 1.4228168382e-13 -5.2076646052e-12 0.0000000000e+00 5.5908172985e-12 9.4661004909e-13 -5.4628506833e-15
 128 4.7736570150e-10 1.4306347690e-13 -5.2707758865e-12 0.0000000000e+00 5.4693719880e-12 9.3071954975e-13 -5.3960316557e-15
 129 4.8189306285e-10 1.4378389971e-13 -5.3319830428e-12 0.0000000000e+00 5.3514336102e-12 9.1523351448e-13 -5.3314144737e-15
 130 4.8642331495e-10 1.4444225093e-13 -5.3912210505e-12 0.0000000000e+00 5.2369513889e-12 9.0014570354e-13 -5.2687999035e-15
 131 4.9095540540e-10 1.4503789020e-13 -5.4484255023e-12 0.0000000000e+00 5.1258560026e-12 8.8544749761e-13 -5.2079663308e-15
 132 4.9548820550e-10 1.4557023966e-13 -5.5035326460e-12 0.0000000000e+00 5.0180591026e-12 8.7112783525e-13 -5.1486692483e-15
 133 5.0002050841e-10 1.4603878563e-13 -5.5564794221e-12 0.0000000000e+00 4.9134528312e-12 8.5717315050e-13 -5.0906407417e-15
 134 5.0455102717e-10 1.4644308018e-13 -5.6072035031e-12 0.0000000000e+00 4.8119093399e-12 8.4356731031e-13 -5.0335889770e-15
 135 5.0907839280e-10 1.4678274278e-13 -5.6556433314e-12 0.0000000000e+00 4.7132803078e-12 8.3029155210e-13 -4.9771976871e-15
 136 5.1360115235e-10 1.4705746191e-13 -5.7017381581e-12 0.0000000000e+00 4.6173964594e-12 8.1732442125e-13 -4.9211256584e-15
 137 5.1811776702e-10 1.4726699667e-13 -5.7454280811e-12 0.0000000000e+00 4.5240670829e-12 8.0464170865e-13 -4.8650062179e-15
 138 5.2262661018e-10 1.4741117838e-13 -5.7866540839e-12 0.0000000000e+00 4.4330795487e-12 7.9221638814e-13 -4.8084467200e-15
 139 5.2712596552e-10 1.4748991225e-13 -5.8253580738e-12 0.0000000000e+00 4.3441988272e-12 7.8001855411e-13 -4.7510280328e-15
 140 5.3161419301e-10 1.4750320020e-13 -5.8614828549e-12 0.0000000000e+00 4.2572180027e-12 7.6802208432e-13 -4.6923934425e-15
 141 5.3609025021e-10 1.4745120874e-13 -5.8949719627e-12 0.0000000000e+00 4.1721166067e-12 7.5622552226e-13 -4.6325266099e-15
 142 5.4055322038e-10 1.4733421107e-13 -5.9257698856e-12 0.0000000000e+00 4.0889174877e-12 7.4463320194e-13 -4.5715009343e-15
 143 5.4500214841e-10 1.4715256822e-13 -5.9538221667e-12 0.0000000000e+00 4.0076370854e-12 7.3324869102e-13 -4.5093926946e-15
 144 5.4943603987e-10 1.4690673073e-13 -5.9790754419e-12 0.0000000000e+00 3.9282852587e-12 7.2207476917e-13 -4.4462810792e-15
 145 5.5385386014e-10 1.4659724044e-13 -6.0014774777e-12 0.0000000000e+00 3.8508651139e-12 7.1111340652e-13 -4.3822482167e-15
 146 5.5825453347e-10 1.4622473223e-13 -6.0209772094e-12 0.0000000000e+00 3.7753728333e-12 7.0036574202e-13 -4.3173792063e-15
 147 5.6263694212e-10 1.4578993577e-13 -6.0375247794e-12 0.0000000000e+00 3.7017975026e-12 6.8983206184e-13 -4.2517621478e-15
 148 5.6699992543e-10 1.4529367723e-13 -6.0510715747e-12 0.0000000000e+00 3.6301209399e-12 6.7951177778e-13 -4.1854881721e-15
 149 5.7134227893e-10 1.4473688109e-13 -6.0615702655e-12 0.0000000000e+00 3.5603175236e-12 6.6940340565e-13 -4.1186514718e-15
 150 5.7566275341e-10 1.4412057183e-13 -6.0689748429e-12 0.0000000000e+00 3.4923540203e-12 6.5950454368e-13 -4.0513493312e-15
 151 5.7996005406e-10 1.4344587569e-13 -6.0732406571e-12 0.0000000000e+00 3.4261894133e-12 6.4981185090e-13 -3.9836821569e-15
 152 5.8423283953e-10 1.4271402245e-13 -6.0743244554e-12 0.0000000000e+00 3.3617747309e-12 6.4032102557e-13 -3.9157535079e-15
 153 5.8847972104e-10 1.4192634712e-13 -6.0721844202e-12 0.0000000000e+00 3.2990528741e-12 6.3102678351e-13 -3.8476701263e-15
 154 5.9269926149e-10 1.4108429176e-13 -6.0667802072e-12 0.0000000000e+00 3.2379584453e-12 6.2192283658e-13 -3.7795419671e-15
 155 5.9688997454e-10 1.4018940712e-13 -6.0580729833e-12 0.0000000000e+00 3.1784175763e-12 6.1300187102e-13 -3.7114822291e-15
 156 6.0105032370e-10 1.3924335452e-13 -6.0460254648e-12 0.0000000000e+00 3.1203477565e-12 6.0425552584e-13 -3.6436073852e-15
 157 6.0517872146e-10 1.3824790747e-13 -6.0306019552e-12 0.0000000000e+00 3.0636576608e-12 5.9567437127e-13 -3.5760372122e-15
 158 6.0927352834e-10 1.3720495349e-13 -6.0117683835e-12 0.0000000000e+00 3.0082469784e-12 5.8724788710e-13 -3.5088948218e-15
 159 6.1333305202e-10 1.3611649586e-13 -5.9894923422e-12 0.0000000000e+00 2.9540062405e-12 5.7896444110e-13 -3.4423066907e-15
 160 6.1735568096e-10 1.3498460948e-13 -5.9637435957e-12 0.0000000000e+00 2.9008393968e-12 5.7081384241e-13 -3.3763810558e-15
 161 6.2134030043e-10 1.3381130051e-13 -5.9344955763e-12 0.0000000000e+00 2.8487341636e-12 5.6279530227e-13 -3.3111408771e-15
 162 6.2528591191e-10 1.3259863757e-13 -5.9017240951e-12 0.0000000000e+00 2.7976976354e-12 5.5491014362e-13 -3.2465849407e-15
 163 6.2919150168e-10 1.3134879793e-13 -5.8654069226e-12 0.0000000000e+00 2.7477340345e-12 5.4715928021e-13 -3.1827088876e-15
 164 6.3305604049e-10 1.3006406908e-13 -5.8255238295e-12 0.0000000000e+00 2.6988446452e-12 5.3954320705e-13 -3.1195051431e-15
 165 6.3687848332e-10 1.2874685024e-13 -5.7820566270e-12 0.0000000000e+00 2.6510277478e-12 5.3206199077e-13 -3.0569628465e-15
 166 6.4065776908e-10 1.2739965391e-13 -5.7349892067e-12 0.0000000000e+00 2.6042785527e-12 5.2471526002e-13 -2.9950677807e-15
 167 6.4439282035e-10 1.2602510737e-13 -5.6843075810e-12 0.0000000000e+00 2.5585891349e-12 5.1750219587e-13 -2.9338023014e-15
